Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,hour,month,is_weekend,Load_Type_enc
3.17,0.0,16.2,0.0,100.0,19.2,21,8,1,0
3.17,0.0,15.55,0.0,100.0,20.16,22,8,1,0
3.2,5.0,0.0,0.0,49.39,100.0,22,8,1,0
3.06,5.44,0.0,0.0,51.98,100.0,22,8,1,0
2.84,5.33,0.0,0.0,49.79,100.0,23,8,1,0
2.77,5.11,0.0,0.0,47.26,100.0,23,8,1,0
2.77,5.11,0.0,0.0,47.66,100.0,23,8,1,0
2.74,5.22,0.0,0.0,46.48,100.0,23,8,1,0
2.74,5.4,0.0,0.0,47.06,100.0,0,8,0,0
2.66,4.28,0.0,0.0,52.79,100.0,0,8,0,0
2.66,4.36,0.0,0.0,52.08,100.0,0,8,0,0
2.66,4.46,0.0,0.0,50.79,100.0,0,8,0,0
2.66,4.57,0.0,0.0,50.3,100.0,1,8,0,0
2.66,4.57,0.0,0.0,50.3,100.0,1,8,0,0
2.66,4.61,0.0,0.0,49.98,100.0,1,8,0,0
2.66,4.79,0.0,0.0,49.65,100.0,1,8,0,0
2.7,4.64,0.0,0.0,50.29,100.0,2,8,0,0
2.74,4.61,0.0,0.0,49.98,100.0,2,8,0,0
2.7,4.36,0.0,0.0,57.95,100.0,2,8,0,0
2.66,4.43,0.0,0.0,55.03,100.0,2,8,0,0
2.63,4.64,0.0,0.0,48.74,100.0,3,8,0,0
2.63,4.68,0.0,0.0,48.99,100.0,3,8,0,0
2.63,4.82,0.0,0.0,47.9,100.0,3,8,0,0
2.63,4.86,0.0,0.0,49.11,100.0,3,8,0,0
2.7,4.97,0.0,0.0,48.28,100.0,4,8,0,0
2.74,4.86,0.0,0.0,47.59,100.0,4,8,0,0
2.74,4.86,0.0,0.0,48.56,100.0,4,8,0,0
2.7,5.15,0.0,0.0,53.25,100.0,4,8,0,0
2.7,5.0,0.0,0.0,48.99,100.0,5,8,0,0
2.63,4.86,0.0,0.0,47.59,100.0,5,8,0,0
2.63,4.75,0.0,0.0,47.87,100.0,5,8,0,0
2.59,4.75,0.0,0.0,48.44,100.0,5,8,0,0
2.59,4.68,0.0,0.0,47.99,100.0,6,8,0,0
2.59,4.68,0.0,0.0,48.42,100.0,6,8,0,0
2.59,4.68,0.0,0.0,48.42,100.0,6,8,0,0
2.59,4.57,0.0,0.0,49.31,100.0,6,8,0,0
2.77,4.75,0.0,0.0,50.38,100.0,7,8,0,0
3.96,6.34,0.0,0.0,54.68,100.0,7,8,0,0
3.96,4.86,0.0,0.0,63.55,100.0,7,8,0,0
4.0,4.75,0.0,0.0,64.03,100.0,7,8,0,0
4.0,4.46,0.0,0.0,62.38,100.0,8,8,0,0
26.78,27.11,0.0,0.01,70.28,100.0,8,8,0,0
58.14,59.44,0.0,0.03,69.92,100.0,8,8,0,0
83.81,50.65,0.0,0.05,90.72,100.0,9,8,0,2
93.28,43.49,0.0,0.04,90.63,100.0,9,8,0,2
79.81,47.74,0.0,0.05,90.61,100.0,10,8,0,2
58.9,21.46,0.0,0.02,91.61,100.0,10,8,0,1
58.9,24.12,0.0,0.03,92.31,100.0,10,8,0,1
58.9,27.29,0.0,0.03,90.73,100.0,10,8,0,1
64.4,26.6,0.0,0.03,92.43,100.0,11,8,0,1
88.52,52.78,0.0,0.05,89.61,100.0,11,8,0,1
90.18,50.33,0.0,0.04,86.93,100.0,11,8,0,1
90.18,54.47,0.0,0.04,85.6,100.0,11,8,0,1
88.52,52.96,0.0,0.05,89.09,100.0,12,8,0,1
85.9,39.31,0.0,0.04,92.77,100.0,13,8,0,1
85.9,39.92,0.0,0.05,92.73,100.0,13,8,0,1
85.9,33.12,0.0,0.04,93.3,100.0,14,8,0,1
55.84,15.59,0.04,0.02,95.31,100.0,14,8,0,1
49.07,17.53,0.0,0.03,95.41,100.0,14,8,0,1
43.42,10.33,0.0,0.02,97.28,100.0,14,8,0,1
43.42,6.16,0.04,0.02,98.79,100.0,15,8,0,1
43.42,6.01,0.0,0.02,98.86,100.0,15,8,0,1
46.51,11.95,0.0,0.02,96.85,100.0,15,8,0,1
49.61,15.7,0.0,0.02,95.56,100.0,15,8,0,1
49.82,15.55,0.0,0.02,95.42,100.0,16,8,0,1
50.94,19.01,0.0,0.02,94.3,100.0,16,8,0,1
52.67,17.03,0.0,0.02,94.62,100.0,16,8,0,1
53.86,22.93,0.0,0.03,92.38,100.0,16,8,0,1
55.33,20.23,0.0,0.02,93.35,100.0,17,8,0,1
55.33,37.66,0.0,0.04,92.47,100.0,17,8,0,2
86.98,38.45,0.0,0.04,92.85,100.0,19,8,0,2
96.12,41.87,0.0,0.05,92.13,100.0,19,8,0,2
96.12,35.57,0.0,0.04,92.56,100.0,19,8,0,2
91.73,49.68,0.0,0.05,91.63,100.0,19,8,0,2
91.73,29.7,0.0,0.03,92.82,100.0,20,8,0,2
91.73,40.5,0.0,0.04,91.48,100.0,20,8,0,2
48.92,15.19,0.0,0.02,95.5,100.0,20,8,0,2
8.17,0.0,20.95,0.0,100.0,36.33,21,8,0,2
4.9,0.0,21.49,0.0,100.0,22.23,21,8,0,2
4.03,0.0,15.98,0.0,100.0,24.45,21,8,0,2
3.96,0.0,15.3,0.0,100.0,25.06,22,8,0,2
3.82,1.12,4.9,0.0,95.96,61.48,22,8,0,2
3.46,5.26,0.0,0.0,54.96,100.0,22,8,0,2
3.35,5.29,0.0,0.0,53.5,100.0,22,8,0,2
2.84,5.58,0.0,0.0,45.36,100.0,23,8,0,2
2.84,5.44,0.0,0.0,45.89,100.0,23,8,0,0
2.84,5.22,0.0,0.0,45.94,100.0,23,8,0,0
2.81,5.51,0.0,0.0,50.22,100.0,23,8,0,0
2.84,5.15,0.0,0.0,48.29,100.0,0,8,0,0
2.84,5.62,0.0,0.0,44.21,100.0,0,8,0,0
2.84,5.69,0.0,0.0,45.16,100.0,0,8,0,0
2.81,5.72,0.0,0.0,44.47,100.0,0,8,0,0
2.84,5.76,0.0,0.0,43.85,100.0,1,8,0,0
2.84,4.93,0.0,0.0,48.58,100.0,1,8,0,0
2.99,4.61,0.0,0.0,55.3,100.0,1,8,0,0
2.99,4.68,0.0,0.0,53.84,100.0,1,8,0,0
2.99,4.68,0.0,0.0,53.84,100.0,2,8,0,0
2.99,4.75,0.0,0.0,53.27,100.0,2,8,0,0
2.99,4.79,0.0,0.0,52.05,100.0,2,8,0,0
3.02,4.9,0.0,0.0,52.47,100.0,2,8,0,0
3.2,4.97,0.0,0.0,54.61,100.0,3,8,0,0
3.24,5.08,0.0,0.0,54.59,100.0,3,8,0,0
3.31,5.04,0.0,0.0,53.6,100.0,3,8,0,0
3.31,4.86,0.0,0.0,60.99,100.0,3,8,0,0
3.24,4.93,0.0,0.0,58.22,100.0,4,8,0,0
3.53,5.04,0.0,0.0,54.08,100.0,4,8,0,0
3.53,5.08,0.0,0.0,53.77,100.0,4,8,0,0
3.24,5.29,0.0,0.0,56.26,100.0,4,8,0,0
3.24,5.51,0.0,0.0,56.16,100.0,5,8,0,0
3.24,5.22,0.0,0.0,52.74,100.0,5,8,0,0
3.2,5.29,0.0,0.0,51.4,100.0,5,8,0,0
3.2,5.22,0.0,0.0,52.26,100.0,5,8,0,0
3.17,5.15,0.0,0.0,52.78,100.0,6,8,0,0
3.17,5.08,0.0,0.0,52.94,100.0,6,8,0,0
3.17,4.93,0.0,0.0,54.08,100.0,6,8,0,0
3.17,4.86,0.0,0.0,54.63,100.0,6,8,0,0
3.17,4.75,0.0,0.0,57.98,100.0,7,8,0,0
3.31,4.64,0.0,0.0,55.92,100.0,7,8,0,0
3.38,4.54,0.0,0.0,58.91,100.0,7,8,0,0
3.89,4.36,0.0,0.0,66.57,100.0,7,8,0,0
5.54,6.7,0.0,0.0,63.72,100.0,8,8,0,0
66.31,46.91,0.0,0.03,81.64,100.0,8,8,0,0
66.31,30.64,0.0,0.04,94.3,100.0,9,8,0,2
83.41,38.59,0.0,0.05,94.2,100.0,10,8,0,2
96.23,43.78,0.0,0.05,93.16,100.0,10,8,0,1
87.01,34.31,0.0,0.04,93.03,100.0,11,8,0,1
95.87,53.03,0.0,0.04,87.58,100.0,11,8,0,1
94.18,46.91,0.0,0.04,87.02,100.0,11,8,0,1
94.18,54.22,0.0,0.04,87.04,100.0,11,8,0,1
82.84,57.53,0.0,0.04,85.34,100.0,12,8,0,1
10.87,1.94,9.94,0.0,98.44,73.8,12,8,0,2
5.98,0.0,16.02,0.0,100.0,34.04,12,8,0,2
5.98,0.0,15.16,0.0,100.0,36.69,13,8,0,2
62.64,27.47,3.64,0.03,91.58,99.83,13,8,0,1
62.64,46.44,0.0,0.05,90.66,100.0,13,8,0,1
62.64,51.98,0.0,0.05,89.38,100.0,13,8,0,1
58.75,27.22,0.0,0.03,90.68,100.0,14,8,0,1
58.54,28.62,0.0,0.03,89.9,100.0,14,8,0,1
50.94,21.46,0.0,0.02,92.16,100.0,14,8,0,1
49.93,14.33,0.0,0.02,94.98,100.0,14,8,0,1
49.93,13.9,0.0,0.02,95.12,100.0,15,8,0,1
49.93,19.3,0.0,0.02,93.27,100.0,15,8,0,1
52.02,27.5,0.0,0.02,89.15,100.0,15,8,0,1
54.11,27.5,0.0,0.02,88.41,100.0,15,8,0,1
56.84,33.23,0.0,0.03,86.33,100.0,16,8,0,1
56.84,37.84,0.0,0.03,84.34,100.0,16,8,0,1
58.75,33.37,0.0,0.03,86.95,100.0,16,8,0,1
59.4,25.16,0.0,0.02,88.54,100.0,16,8,0,1
72.25,43.49,0.0,0.04,89.49,100.0,17,8,0,1
72.25,32.47,0.0,0.03,91.21,100.0,17,8,0,2
72.25,48.46,0.14,0.05,90.76,100.0,17,8,0,2
51.73,29.3,0.0,0.02,85.38,100.0,18,8,0,2
51.73,20.52,0.0,0.02,92.43,100.0,19,8,0,2
49.68,25.2,0.0,0.02,89.9,100.0,19,8,0,2
49.68,23.69,0.0,0.02,90.97,100.0,19,8,0,2
48.35,17.82,0.0,0.02,93.59,100.0,19,8,0,2
48.35,26.03,0.0,0.02,87.73,100.0,20,8,0,2
48.35,24.3,0.0,0.02,89.35,100.0,20,8,0,2
48.35,19.58,0.0,0.02,93.19,100.0,20,8,0,2
48.35,20.56,0.0,0.02,92.49,100.0,20,8,0,2
30.13,2.3,4.54,0.01,99.71,98.88,21,8,0,2
26.42,0.0,7.42,0.01,100.0,96.28,21,8,0,2
15.52,0.0,11.95,0.01,100.0,79.23,21,8,0,2
4.14,0.0,16.16,0.0,100.0,24.82,21,8,0,2
4.0,0.0,15.37,0.0,100.0,25.19,22,8,0,2
3.82,1.04,5.11,0.0,96.49,59.87,22,8,0,2
3.56,5.04,0.0,0.0,57.69,100.0,22,8,0,2
3.06,5.4,0.0,0.0,49.3,100.0,22,8,0,2
2.88,5.51,0.0,0.0,46.32,100.0,23,8,0,2
2.88,5.22,0.0,0.0,48.31,100.0,23,8,0,0
2.88,5.11,0.0,0.0,49.1,100.0,23,8,0,0
2.88,5.0,0.0,0.0,48.99,100.0,23,8,0,0
2.88,3.78,0.0,0.0,57.55,100.0,0,8,0,0
2.92,5.29,0.0,0.0,48.33,100.0,0,8,0,0
3.02,5.76,0.0,0.0,51.49,100.0,0,8,0,0
3.13,5.54,0.0,0.0,47.86,100.0,0,8,0,0
3.17,5.98,0.0,0.0,46.37,100.0,1,8,0,0
3.17,5.98,0.0,0.0,48.43,100.0,1,8,0,0
3.17,5.94,0.0,0.0,47.08,100.0,1,8,0,0
3.17,5.98,0.0,0.0,46.84,100.0,1,8,0,0
3.17,6.01,0.0,0.0,46.19,100.0,2,8,0,0
3.2,6.08,0.0,0.0,46.57,100.0,2,8,0,0
3.2,5.9,0.0,0.0,48.59,100.0,2,8,0,0
3.28,5.8,0.0,0.0,48.31,100.0,2,8,0,0
3.28,5.51,0.0,0.0,55.44,100.0,3,8,0,0
3.2,5.98,0.0,0.0,48.09,100.0,3,8,0,0
3.2,6.12,0.0,0.0,45.99,100.0,3,8,0,0
3.17,6.08,0.0,0.0,46.57,100.0,3,8,0,0
3.17,5.98,0.0,0.0,46.84,100.0,4,8,0,0
3.17,5.98,0.0,0.0,46.37,100.0,4,8,0,0
3.17,5.98,0.0,0.0,46.84,100.0,4,8,0,0
3.17,6.01,0.0,0.0,46.65,100.0,4,8,0,0
3.17,6.16,0.0,0.0,45.3,100.0,5,8,0,0
3.17,6.34,0.0,0.0,44.72,100.0,5,8,0,0
3.17,6.34,0.0,0.0,44.72,100.0,5,8,0,0
3.17,6.3,0.0,0.0,44.95,100.0,5,8,0,0
3.17,6.7,0.0,0.0,46.61,100.0,6,8,0,0
3.17,6.66,0.0,0.0,48.96,100.0,6,8,0,0
3.17,6.3,0.0,0.0,44.95,100.0,6,8,0,0
3.17,6.19,0.0,0.0,44.78,100.0,6,8,0,0
3.17,6.08,0.0,0.0,45.77,100.0,7,8,0,0
3.2,5.72,0.0,0.0,48.82,100.0,7,8,0,0
4.07,5.9,0.0,0.0,56.78,100.0,7,8,0,0
4.82,7.96,0.0,0.0,54.54,100.0,7,8,0,0
5.18,7.7,0.0,0.0,53.06,100.0,8,8,0,0
34.99,37.76,0.0,0.02,67.97,100.0,8,8,0,0
56.38,34.67,0.0,0.03,86.38,100.0,9,8,0,0
63.5,27.4,0.0,0.03,89.94,100.0,9,8,0,2
87.08,53.03,0.0,0.05,89.07,100.0,10,8,0,2
90.61,44.03,0.0,0.04,89.24,100.0,10,8,0,1
91.08,46.19,0.0,0.04,89.09,100.0,10,8,0,1
91.08,37.69,0.0,0.04,92.4,100.0,10,8,0,1
91.08,46.58,0.0,0.05,91.69,100.0,11,8,0,1
93.85,54.5,0.0,0.04,86.48,100.0,11,8,0,1
76.1,57.78,0.0,0.04,85.59,100.0,12,8,0,1
7.24,1.3,9.54,0.0,98.43,60.45,12,8,0,2
5.0,0.0,15.73,0.0,100.0,30.29,12,8,0,2
5.0,0.0,15.8,0.0,100.0,29.79,13,8,0,2
44.42,22.9,6.08,0.02,88.88,99.08,13,8,0,1
85.68,43.2,0.0,0.04,89.29,100.0,13,8,0,1
85.68,40.68,0.0,0.04,91.76,100.0,14,8,0,1
93.92,46.84,0.0,0.05,91.18,100.0,14,8,0,1
93.92,44.28,0.0,0.04,87.38,100.0,14,8,0,1
104.0,57.56,0.0,0.05,89.53,100.0,14,8,0,1
111.38,58.93,0.0,0.05,89.11,100.0,15,8,0,1
81.68,53.89,0.0,0.05,90.02,100.0,15,8,0,1
69.23,33.37,0.0,0.03,90.08,100.0,15,8,0,1
60.73,20.77,0.0,0.02,92.44,100.0,16,8,0,1
50.33,16.92,0.0,0.02,93.82,100.0,16,8,0,1
50.26,27.76,0.0,0.03,90.95,100.0,16,8,0,1
49.43,13.82,0.0,0.02,95.15,100.0,16,8,0,1
49.43,21.78,0.0,0.02,91.76,100.0,17,8,0,1
42.73,17.39,0.0,0.02,94.33,100.0,17,8,0,2
37.69,4.46,1.58,0.02,99.31,99.91,17,8,0,2
37.69,0.0,5.69,0.01,100.0,98.35,17,8,0,2
37.69,0.0,5.18,0.01,100.0,98.72,18,8,0,2
38.34,16.45,1.15,0.02,91.9,99.96,18,8,0,2
47.38,23.9,0.0,0.02,90.15,100.0,18,8,0,2
49.79,20.23,0.0,0.02,93.33,100.0,19,8,0,2
52.56,15.23,0.0,0.02,94.58,100.0,19,8,0,2
53.42,29.45,0.0,0.03,90.95,100.0,19,8,0,2
53.86,21.71,0.0,0.02,92.64,100.0,19,8,0,2
70.63,18.25,0.0,0.02,94.71,100.0,20,8,0,2
70.63,34.99,0.0,0.04,93.73,100.0,20,8,0,2
53.86,20.12,0.04,0.03,96.17,100.0,20,8,0,2
7.16,0.0,20.52,0.0,100.0,32.94,21,8,0,2
4.18,0.0,16.31,0.0,100.0,24.83,21,8,0,2
3.89,0.0,16.27,0.0,100.0,23.25,21,8,0,2
3.85,0.0,15.37,0.0,100.0,24.3,22,8,0,2
3.71,1.08,5.11,0.0,96.01,58.75,22,8,0,2
3.24,5.11,0.0,0.0,53.55,100.0,22,8,0,2
2.7,4.39,0.0,0.0,52.39,100.0,22,8,0,2
2.66,4.36,0.0,0.0,52.08,100.0,23,8,0,2
2.59,4.07,0.0,0.0,53.69,100.0,23,8,0,0
2.59,3.67,0.0,0.0,57.21,100.0,23,8,0,0
2.59,3.67,0.0,0.0,57.21,100.0,23,8,0,0
2.66,4.54,0.0,0.0,50.55,100.0,0,8,0,0
2.7,4.68,0.0,0.0,56.08,100.0,0,8,0,0
2.74,4.9,0.0,0.0,50.15,100.0,0,8,0,0
2.77,4.82,0.0,0.0,48.87,100.0,0,8,0,0
2.77,4.86,0.0,0.0,49.11,100.0,1,8,0,0
2.74,4.97,0.0,0.0,48.68,100.0,1,8,0,0
2.74,5.04,0.0,0.0,48.17,100.0,1,8,0,0
2.77,5.0,0.0,0.0,48.06,100.0,1,8,0,0
2.77,5.0,0.0,0.0,48.06,100.0,2,8,0,0
2.77,4.93,0.0,0.0,51.86,100.0,2,8,0,0
2.81,4.82,0.0,0.0,55.31,100.0,2,8,0,0
2.81,5.08,0.0,0.0,47.87,100.0,2,8,0,0
2.77,5.15,0.0,0.0,47.9,100.0,3,8,0,0
2.77,5.18,0.0,0.0,46.76,100.0,3,8,0,0
2.77,5.15,0.0,0.0,47.37,100.0,3,8,0,0
2.77,5.22,0.0,0.0,46.87,100.0,3,8,0,0
2.77,5.22,0.0,0.0,46.87,100.0,4,8,0,0
2.77,5.36,0.0,0.0,45.91,100.0,4,8,0,0
2.77,5.44,0.0,0.0,45.89,100.0,4,8,0,0
2.77,5.44,0.0,0.0,45.89,100.0,4,8,0,0
2.81,5.51,0.0,0.0,44.53,100.0,5,8,0,0
2.81,5.65,0.0,0.0,44.02,100.0,5,8,0,0
2.77,5.87,0.0,0.0,49.57,100.0,5,8,0,0
2.81,5.87,0.0,0.0,47.05,100.0,5,8,0,0
2.81,5.62,0.0,0.0,43.82,100.0,6,8,0,0
2.81,5.51,0.0,0.0,45.43,100.0,6,8,0,0
2.81,5.51,0.0,0.0,44.53,100.0,6,8,0,0
2.92,5.22,0.0,0.0,52.74,100.0,6,8,0,0
2.99,5.44,0.0,0.0,47.29,100.0,7,8,0,0
3.24,5.33,0.0,0.0,48.93,100.0,7,8,0,0
4.07,5.51,0.0,0.0,59.41,100.0,7,8,0,0
4.21,5.26,0.0,0.0,62.49,100.0,7,8,0,0
8.21,9.54,0.0,0.0,65.23,100.0,8,8,0,0
64.87,52.09,0.0,0.03,77.97,100.0,8,8,0,0
73.76,45.0,0.0,0.04,90.62,100.0,9,8,0,0
98.86,48.96,0.0,0.05,89.61,100.0,9,8,0,2
103.39,45.36,0.0,0.04,89.07,100.0,10,8,0,1
103.72,51.95,0.0,0.05,90.66,100.0,10,8,0,1
89.39,35.78,0.0,0.03,89.58,100.0,11,8,0,1
89.39,61.78,0.0,0.05,85.91,100.0,11,8,0,1
72.11,56.88,0.0,0.04,84.37,100.0,12,8,0,1
4.9,0.0,15.98,0.0,100.0,27.5,13,8,0,2
50.72,18.22,5.87,0.02,94.11,99.34,13,8,0,1
66.1,48.31,0.0,0.05,91.17,100.0,13,8,0,1
66.1,37.55,0.0,0.03,88.78,100.0,13,8,0,1
66.1,30.13,0.0,0.03,90.99,100.0,14,8,0,1
62.39,16.09,0.0,0.02,93.49,100.0,14,8,0,1
49.18,24.55,0.0,0.02,89.47,100.0,14,8,0,1
44.35,34.31,0.0,0.03,87.62,100.0,15,8,0,1
49.18,17.42,0.0,0.02,93.08,100.0,15,8,0,1
49.9,10.84,0.0,0.02,96.52,100.0,15,8,0,1
49.9,19.69,0.0,0.02,93.02,100.0,15,8,0,1
54.04,40.18,0.0,0.03,85.91,100.0,16,8,0,1
54.04,25.56,0.0,0.03,91.95,100.0,16,8,0,1
54.04,30.56,0.0,0.02,87.05,100.0,16,8,0,1
54.04,18.58,0.0,0.02,92.8,100.0,16,8,0,1
46.26,15.3,0.0,0.02,94.67,100.0,17,8,0,1
44.96,24.77,0.0,0.03,91.71,100.0,17,8,0,2
44.03,13.93,0.97,0.02,95.34,99.98,17,8,0,2
44.03,0.04,5.51,0.01,100.0,98.41,17,8,0,2
44.03,0.14,4.93,0.01,100.0,98.79,18,8,0,2
49.32,26.75,0.0,0.02,85.83,100.0,18,8,0,2
49.32,23.04,0.0,0.02,90.6,100.0,19,8,0,2
49.32,24.84,0.0,0.02,90.48,100.0,19,8,0,2
49.32,21.85,0.0,0.02,92.24,100.0,19,8,0,2
50.36,19.44,0.0,0.02,92.96,100.0,19,8,0,2
49.5,14.22,0.0,0.02,94.88,100.0,20,8,0,2
49.03,17.75,0.0,0.02,94.31,100.0,20,8,0,2
46.55,18.72,0.0,0.02,93.53,100.0,20,8,0,2
46.55,16.38,0.29,0.02,94.33,100.0,20,8,0,2
10.15,0.0,20.2,0.0,100.0,44.9,21,8,0,2
5.98,0.0,18.58,0.0,100.0,30.64,21,8,0,2
4.46,0.0,16.13,0.0,100.0,26.65,21,8,0,2
3.89,0.0,16.02,0.0,100.0,23.6,22,8,0,2
3.67,1.26,5.65,0.0,94.58,54.47,22,8,0,2
3.49,5.62,0.0,0.0,52.76,100.0,22,8,0,2
3.46,5.47,0.0,0.0,53.46,100.0,22,8,0,2
3.24,4.32,0.0,0.0,60.0,100.0,23,8,0,2
2.66,4.36,0.0,0.0,52.08,100.0,23,8,0,0
2.66,4.28,0.0,0.0,52.35,100.0,23,8,0,0
2.66,4.32,0.0,0.0,52.0,100.0,23,8,0,0
2.66,4.93,0.0,0.0,48.03,100.0,0,8,0,0
2.7,4.57,0.0,0.0,50.87,100.0,0,8,0,0
2.7,4.57,0.0,0.0,50.3,100.0,0,8,0,0
2.66,4.72,0.0,0.0,49.65,100.0,0,8,0,0
2.66,4.68,0.0,0.0,49.41,100.0,1,8,0,0
2.7,4.72,0.0,0.0,49.1,100.0,1,8,0,0
2.66,4.75,0.0,0.0,49.42,100.0,1,8,0,0
2.7,4.79,0.0,0.0,49.65,100.0,1,8,0,0
2.7,4.9,0.0,0.0,47.71,100.0,2,8,0,0
2.7,4.9,0.0,0.0,48.26,100.0,2,8,0,0
2.7,5.0,0.0,0.0,47.51,100.0,2,8,0,0
2.7,5.44,0.0,0.0,51.98,100.0,2,8,0,0
2.74,5.08,0.0,0.0,49.32,100.0,3,8,0,0
2.88,4.1,0.0,0.0,54.43,100.0,3,8,0,0
2.74,3.92,0.0,0.0,57.29,100.0,3,8,0,0
2.66,3.82,0.0,0.0,62.52,100.0,3,8,0,0
2.63,4.07,0.0,0.0,53.24,100.0,4,8,0,0
2.63,4.0,0.0,0.0,53.3,100.0,4,8,0,0
2.59,4.1,0.0,0.0,53.99,100.0,4,8,0,0
2.59,4.18,0.0,0.0,53.25,100.0,4,8,0,0
2.59,4.28,0.0,0.0,51.77,100.0,5,8,0,0
2.59,4.32,0.0,0.0,51.42,100.0,5,8,0,0
2.56,4.32,0.0,0.0,50.98,100.0,5,8,0,0
2.56,4.25,0.0,0.0,51.6,100.0,5,8,0,0
2.56,4.18,0.0,0.0,51.63,100.0,6,8,0,0
2.56,4.1,0.0,0.0,52.36,100.0,6,8,0,0
2.66,4.68,0.0,0.0,49.41,100.0,6,8,0,0
2.66,5.26,0.0,0.0,45.13,100.0,6,8,0,0
2.66,5.08,0.0,0.0,46.39,100.0,7,8,0,0
2.66,4.86,0.0,0.0,47.03,100.0,7,8,0,0
3.53,5.08,0.0,0.0,57.06,100.0,7,8,0,0
6.34,7.13,0.0,0.0,71.59,100.0,7,8,0,0
7.31,7.06,0.0,0.0,66.81,100.0,8,8,0,0
37.4,36.9,0.0,0.02,71.18,100.0,8,8,0,0
47.84,46.8,0.0,0.02,72.94,100.0,8,8,0,0
49.9,51.48,0.0,0.03,73.46,100.0,8,8,0,0
50.65,21.89,0.0,0.02,90.93,100.0,9,8,0,0
51.55,24.16,0.0,0.02,90.72,100.0,10,8,0,2
51.55,14.26,0.0,0.02,94.85,100.0,10,8,0,1
52.09,22.36,0.0,0.02,89.21,100.0,10,8,0,1
60.37,31.86,0.0,0.03,88.44,100.0,10,8,0,1
60.37,44.28,0.0,0.04,90.0,100.0,11,8,0,1
60.37,46.84,0.0,0.03,83.04,100.0,11,8,0,1
4.79,0.0,16.31,0.0,100.0,27.2,13,8,0,2
94.93,49.82,0.0,0.05,90.46,100.0,13,8,0,1
94.93,44.35,0.0,0.04,90.6,100.0,14,8,0,1
94.93,61.42,0.0,0.05,88.28,100.0,14,8,0,1
91.84,36.79,0.0,0.04,92.02,100.0,14,8,0,1
90.18,33.73,0.0,0.04,93.87,100.0,14,8,0,1
90.18,29.34,0.0,0.04,95.01,100.0,15,8,0,1
91.84,36.0,0.0,0.04,92.87,100.0,15,8,0,1
103.46,46.87,0.0,0.05,91.55,100.0,15,8,0,1
103.46,58.75,0.0,0.05,87.74,100.0,16,8,0,1
103.46,42.37,0.0,0.05,92.11,100.0,16,8,0,1
100.22,52.38,0.0,0.05,91.4,100.0,16,8,0,1
83.27,38.34,0.0,0.04,90.83,100.0,17,8,0,2
63.79,27.72,1.37,0.03,91.71,99.98,18,8,0,2
79.96,43.38,0.0,0.04,87.9,100.0,18,8,0,2
86.9,41.47,0.0,0.05,92.2,100.0,18,8,0,2
86.9,33.84,0.0,0.04,93.18,100.0,19,8,0,2
98.75,47.23,0.0,0.05,92.0,100.0,19,8,0,2
91.8,31.46,0.0,0.03,91.94,100.0,19,8,0,2
100.33,50.04,0.0,0.05,91.38,100.0,19,8,0,2
91.8,38.16,0.0,0.04,92.34,100.0,20,8,0,2
100.33,35.75,0.0,0.05,94.2,100.0,20,8,0,2
91.8,34.74,0.0,0.04,92.48,100.0,20,8,0,2
84.46,31.39,0.0,0.05,95.61,100.0,20,8,0,2
64.8,23.26,3.24,0.03,94.12,99.88,21,8,0,2
4.46,0.0,16.67,0.0,100.0,25.85,21,8,0,2
4.25,0.0,16.45,0.0,100.0,25.01,21,8,0,2
3.78,0.0,16.52,0.0,100.0,22.08,21,8,0,2
3.74,0.0,15.88,0.0,100.0,23.16,22,8,0,2
3.56,0.94,5.4,0.0,96.69,55.04,22,8,0,2
3.28,4.68,0.0,0.0,57.39,100.0,22,8,0,2
3.24,4.75,0.0,0.0,56.35,100.0,22,8,0,2
2.74,5.04,0.0,0.0,47.76,100.0,23,8,0,2
2.7,4.9,0.0,0.0,48.26,100.0,23,8,0,0
2.7,4.79,0.0,0.0,49.1,100.0,23,8,0,0
2.7,4.93,0.0,0.0,47.48,100.0,23,8,0,0
2.7,4.82,0.0,0.0,48.87,100.0,0,8,1,0
2.7,4.93,0.0,0.0,47.48,100.0,0,8,1,0
2.7,5.36,0.0,0.0,46.43,100.0,0,8,1,0
2.74,5.29,0.0,0.0,45.99,100.0,0,8,1,0
2.74,5.18,0.0,0.0,46.22,100.0,1,8,1,0
2.74,5.26,0.0,0.0,46.2,100.0,1,8,1,0
2.77,5.29,0.0,0.0,46.39,100.0,1,8,1,0
2.77,5.62,0.0,0.0,51.2,100.0,1,8,1,0
2.77,5.11,0.0,0.0,49.61,100.0,2,8,1,0
2.74,5.08,0.0,0.0,47.47,100.0,2,8,1,0
2.7,5.04,0.0,0.0,47.22,100.0,2,8,1,0
2.7,4.97,0.0,0.0,47.19,100.0,2,8,1,0
2.7,4.97,0.0,0.0,47.19,100.0,3,8,1,0
2.77,5.0,0.0,0.0,54.85,100.0,3,8,1,0
2.77,5.26,0.0,0.0,49.42,100.0,3,8,1,0
2.77,5.44,0.0,0.0,45.38,100.0,3,8,1,0
2.77,5.58,0.0,0.0,44.46,100.0,4,8,1,0
2.77,5.72,0.0,0.0,43.58,100.0,4,8,1,0
